comedian,sentence,p
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.91
Sam_Morril_2,"A hot girl walks up to a guy in the bar and asks to bum a cigarette, and he goes, oh, I don’t smoke.",0.91
Sam_Morril_2,I’m two to three abortions away from Diamond Medallion status.,0.91
Sam_Morril_2,"I got greedy, guys, I did.",0.91
Sam_Morril_2,"Isn’t that weird? They don’t give ’em a rebuttal. And I’m not like a big cigarette guy, but I like one when I’m drunk sometimes. It’s nice.",0.92
Sam_Morril_2,Wouldn’t kill you to carry a pack.,0.92
Sam_Morril_2,"If there was ever a time, my friend just had one, and her boyfriend didn’t contribute to the cost, which I thought was not cool, you know? She’s going through it, yeah. That’s not a very noble stance, I don’t think.",0.92
Sam_Morril_2,"""Isn’t that weird? They don’t give ’em a rebuttal. And I’m not like a big cigarette guy, but I like one when I’m drunk sometimes. It’s nice",0.93
Sam_Morril_2,"""Wouldn’t kill you to carry a pack,"" said Marlboro.",0.93
Sam_Morril_2,"I'm two to three abortions away from Diamond Medallion status, so… I'm losing some of you, but I'm gonna take it a step further here. I think you should get extra SkyMiles points with an abortion, because that",0.93
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.94
Sam_Morril_2,"A hot girl walks up to a guy in the bar and asks to bum a cigarette, and he goes, oh, I don’t smoke.",0.94
Sam_Morril_2,"I’m two to three abortions away from Diamond Medallion status, so…",0.94
Sam_Morril_2,"Isn’t that weird? They don’t give ’em a rebuttal. And I’m not like a big cigarette guy, but I like one when I’m drunk sometimes. It’s nice.",0.95
Sam_Morril_2,"""Wouldn’t kill you to carry a pack,"" said Marlboro.",0.95
Sam_Morril_2,"Boy should pay a little bit for the abortion, and women are like, he’s a hero. He really is. No, even the most pro-life person I talk to was like, wow, chivalry is dead.",0.95
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.96
Sam_Morril_2,Wouldn’t kill you to carry a pack.,0.96
Sam_Morril_2,"If there was ever a time, my friend just had one, and her boyfriend didn’t contribute to the cost, which I thought was not cool, you know?",0.96
Sam_Morril_2,I’m two to three abortions away from Diamond Medallion status.,0.96
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.97
Sam_Morril_2,Wouldn’t kill you to carry a pack.,0.97
Sam_Morril_2,"If there was ever a time, my friend just had one, and her boyfriend didn’t contribute to the cost, which I thought was not cool.",0.97
Sam_Morril_2,"That one’s not for everybody, that joke.",0.97
Sam_Morril_2,"I got greedy, guys, I did.",0.97
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials. Isn’t that weird?",0.98
Sam_Morril_2,"Women are like, he’s a hero. He really is. No, even the most pro-life person I talk to was like, wow, chivalry is dead.",0.98
Sam_Morril_2,"I'm two to three abortions away from Diamond Medallion status, so… I'm losing some of you, but I'm gonna take it a step further here. I think you should get extra SkyMiles points with",0.98
Sam_Morril_2,"I’m not like a big cigarette guy, but I like one when I’m drunk sometimes. It’s nice.",0.99
Sam_Morril_2,"""Wouldn’t kill you to carry a pack,"" said Marlboro.",0.99
Sam_Morril_2,"That one’s not for everybody, that joke. I don’t like doing that part of the joke, but I have a sponsorship deal with Delta, and you know, they get very upset when I leave it out.",0.99
Sam_Morril_2,Isn’t that weird? They don’t give ’em a rebuttal.,1
Sam_Morril_2,"A hot girl walks up to a guy in the bar and asks to bum a cigarette, and he goes, oh, I don’t smoke.",1
Sam_Morril_2,"That one’s not for everybody, that joke.",1
Sam_Morril_2,"I got greedy, guys, I did.",1
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world. You know how I know this? You know how I’ve learned? Because I’ve learned how to use the Russian accent for myself. I’ve learned how to harness that energy and use it for good.,0
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent.",0
Trevor_Noah,I’m not particularly comfortable in the house at night by myself. What I’m trying to say is I’m afraid of the dark.,0.9
Trevor_Noah,"But what happens is, I’ll be sleeping. And in the middle of the night, I’ll be woken up by the need to pee. And whenever that happens, I’m always faced with the eternal dilemma. When I go to the bathroom, do I turn the lights on and lose my sleep? Or do I leave the lights off and shit myself? I never know which one to go with.",0.9
Trevor_Noah,I’m not particularly comfortable in the house at night by myself. What I’m trying to say is I’m afraid of the dark.,0.91
Trevor_Noah,"But what happens is, I’ll be sleeping. And in the middle of the night, I’ll be woken up by the need to pee. And whenever that happens, I’m always faced with the eternal dilemma. When I go to the bathroom, do I turn the lights on and lose my sleep? Or do I leave the lights off and shit myself? I never know which one",0.91
Trevor_Noah,I’m not particularly comfortable in the house at night by myself. What I’m trying to say is I’m afraid of the dark.,0.92
Trevor_Noah,"The next time you’re in a compromising position, you’re at a bar, waiting for your drink. That creepy guy comes up and starts grinding on you from behind. “Hey, how are you? Hey, you want to dance?” “No, I’m fine, thank you. I’m just getting a drink. I don’t–” “Come on, dance with me",0.92
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world,0.93
Trevor_Noah,What I’m trying to say is I’m afraid of the dark.,0.93
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, “Is that a Russian?",0.93
Trevor_Noah,I know you want me. You know I want you.,0.93
Trevor_Noah,I don’t want dance with you. Please!,0.93
Trevor_Noah,"Hey, you don’t gotta be such a bitch!",0.93
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world.,0.94
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent.",0.94
Trevor_Noah,"Come on, dance with me, girl.",0.94
Trevor_Noah,"I know you want me, you know I want you.",0.94
Trevor_Noah,I don’t want dance with you. Please!,0.94
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world.,0.95
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’",0.95
Trevor_Noah,"The next time you’re in a compromising position, you’re at a bar, waiting for your drink.",0.95
Trevor_Noah,I don’t wanna dance with you. Please!,0.95
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world.,0.96
Trevor_Noah,"I’m always faced with the eternal dilemma. When I go to the bathroom, do I turn the lights on and lose my sleep? Or do I leave the lights off and shit myself?",0.96
Trevor_Noah,"The next time you’re in a compromising position, you’re at a bar, waiting for your drink. That creepy guy comes up and starts grinding on you from behind. “Hey, how are you? Hey, you want to dance?” “No,",0.96
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’",0.97
Trevor_Noah,"The next time you’re in a compromising position, you’re at a bar, waiting for your drink. That creepy guy comes up and starts grinding on you from behind. 'Hey, how are you? Hey, you want to dance?' 'No, I’m fine, thank you. I’m just getting a drink. I don’t–' 'Come on, dance with me, girl.'",0.97
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world. You know how I know this? You know how I’ve learned? Because I’ve learned how to use the Russian accent for myself. I’ve learned how to harness that energy and use it for good.,0.98
Trevor_Noah,It’s potty time. Yes. Big boy got to make a pee-pee. No trouble over here. It’s potty time.,0.98
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world.,0.99
Trevor_Noah,"I’m afraid of the dark. And I know it’s stupid to be afraid of the dark, right?",0.99
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent",0.99
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world. You know how I know this? You know how I’ve learned? Because I’ve learned how to use the Russian accent for myself. I’ve learned how to harness that energy and use it for good.,1
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent.",1
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness.,0
Trevor_Noah_2,"It just doesn't work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0
Trevor_Noah_2,"Everything he did, he’d just be like, ‘Ah, knock, knock.’ People would be like, ‘Let him in. Let him in!’ ‘No. No, no. You must say, ‘Who’s there?’’ ‘He is so right.",0
Trevor_Noah_2,You can't be a normal man with a voice like that. You are destined for greatness.,0.9
Trevor_Noah_2,"I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.9
Trevor_Noah_2,"Everything he did, he’d just be like, ‘Ah, knock, knock.’ People would be like, ‘Let him in. Let him in!’ ‘No. No, no. You must say, ‘Who’s there?'’ ‘He is so right. We’ve always got to",0.9
Trevor_Noah_2,"You can't be a normal man with a voice like that. You are destined for greatness. You can't be running in the streets: “And a Kit Kat, please.” No. No. It’s so unique. You can’t be silly. What are you making, prank phone calls? “Who the hell is this?!” “I’m not telling you.” [laughs] It just doesn’t work.",0.91
Trevor_Noah_2,"You can't do normal things with that voice. You are destined for greatness. You can't be running in the streets: ""And a Kit Kat, please."" No. No. It’s so unique. You can't be silly. What are you making, prank phone calls? ""Who the hell is this?!"" ""I'm not telling you."" [laughs] It just doesn’t work.",0.92
Trevor_Noah_2,"I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.92
Trevor_Noah_2,"You can't be normal man with a voice like that. You are destined for greatness. You can't be running in the streets: ""And a Kit Kat, please."" No. No. It's so unique. You can't be silly.",0.93
Trevor_Noah_2,"I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh. Because everyone thought a man who had been in jail for 27 years couldn't make a joke.",0.93
Trevor_Noah_2,"You can't be a normal man with a voice like that. You are destined for greatness. You can't be running in the streets: ""And a Kit Kat, please."" No. No. It's so unique. You can't be silly.",0.94
Trevor_Noah_2,"I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh. Because everyone thought a man who had been in jail for 27 years couldn't make a joke. And yet, he still did. He still",0.94
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness,0.95
Trevor_Noah_2,"I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.95
Trevor_Noah_2,"He still kept what was him. It was partly because of that voice. He would tell the joke, and it would just sound too epic for people to laugh",0.95
Trevor_Noah_2,You can't be a normal man with a voice like that.,0.96
Trevor_Noah_2,"You can't be silly. What are you making, prank phone calls?",0.96
Trevor_Noah_2,It just doesn't work.,0.96
Trevor_Noah_2,"Ah, knock, knock.",0.96
Trevor_Noah_2,"We've always got to ask, 'Who's there?' Who's here? Who are we?",0.96
Trevor_Noah_2,"You can't be a normal man with a voice like that. You are destined for greatness. You can't be running in the streets: “And a Kit Kat, please.” No. No. It’s so unique. You can’t be silly. What are you making, prank phone calls? “Who the hell is this?!” “I’m not telling you.” [laughs] It just doesn’t work.",0.97
Trevor_Noah_2,"You can't do normal things with that voice. You are destined for greatness. You can't be running in the streets: ""And a Kit Kat, please."" No. No. It’s so unique. You can’t be silly. What are you making, prank phone calls? ""Who the hell is this?!” “I’m not telling you."" [laughs] It just doesn’t work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh. Because everyone thought a",0.98
Trevor_Noah_2,You can’t do normal things with that voice. You are destined for greatness.,0.99
Trevor_Noah_2,"It just doesn’t work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.99
Trevor_Noah_2,You can't be a normal man with a voice like that. You are destined for greatness.,1
Trevor_Noah_2,"Everything he did, he’d just be like, ‘Ah, knock, knock.’ People would be like, ‘Let him in. Let him in!’ ‘No. No, no. You must say, ‘Who’s there?’ ‘He is so right. We’ve always got to ask, ‘Who’s there?’ Who’s here? Who are we?’ Oh, my God!",1
Tom_Segura,"Oh, shit. Yeah.",0
Tom_Segura,We just need to go get it.,0
Tom_Segura,I'll go get it. You stay here and watch my place.,0
Tom_Segura,That's what's up.,0
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0
Tom_Segura,"Oh, shit. Yeah.",0.9
Tom_Segura,We just need to go get it.,0.9
Tom_Segura,That's what's up.,0.9
Tom_Segura,Can we get a description before we agree to terms?,0.9
Tom_Segura,"Oh, shit. Yeah.",0.91
Tom_Segura,We just need to go get it.,0.91
Tom_Segura,That's what's up.,0.91
Tom_Segura,Can we get a description before we agree to terms?,0.91
Tom_Segura,"Oh, shit. Yeah.",0.92
Tom_Segura,We could go do that.,0.92
Tom_Segura,Let's go get it,0.92
Tom_Segura,"There's a .357 and a shotgun on my bed. Anybody comes in here, blast ’em.",0.92
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.92
Tom_Segura,"Oh, shit. Yeah.",0.93
Tom_Segura,Let's go get it,0.93
Tom_Segura,I'll go get it. You stay here and watch my place,0.93
Tom_Segura,That's what's up.,0.93
Tom_Segura,We could go do that.,0.94
Tom_Segura,I'll go get it. You stay here and watch my place.,0.94
Tom_Segura,That's what's up.,0.94
Tom_Segura,Can we get a description before we agree to terms?,0.94
Tom_Segura,"Oh, shit. Yeah.",0.95
Tom_Segura,We could go do that,0.95
Tom_Segura,Let's go get it.,0.95
Tom_Segura,I'll go get it. You stay here and watch my place,0.95
Tom_Segura,That's what's up,0.95
Tom_Segura,We could go do that,0.96
Tom_Segura,I’ll go get it. You stay here and watch my place.,0.96
Tom_Segura,"There’s a .357 and a shotgun on my bed. Anybody comes in here, blast ’em",0.96
Tom_Segura,Can we get a description before we agree to terms?,0.96
Tom_Segura,"Oh, shit. Yeah.",0.97
Tom_Segura,We could go do that,0.97
Tom_Segura,You don't fuckin' have it? Isn't that your sole responsibility?,0.97
Tom_Segura,That's what's up.,0.97
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.97
Tom_Segura,"Oh, shit. Yeah.",0.98
Tom_Segura,Let's go get it.,0.98
Tom_Segura,"Nobody comes in here, blast 'em.",0.98
Tom_Segura,That's what's up.,0.98
Tom_Segura,Can we get a description before we agree to terms?,0.98
Tom_Segura,You don't fuckin' have it? Isn't that your sole responsibility?,0.98
Tom_Segura,"Nobody comes in here, blast 'em.",0.98
Tom_Segura,"I just walked up to that shit, 15 this dude's like, 'You trying to get a sack?'-I was like, 'Oh, shit. Yeah.'",0.99
Tom_Segura,We just need to go get it,0.99
Tom_Segura,"There's a .357 and a shotgun on my bed. Anybody comes in here, blast 'em.",0.99
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.99
Tom_Segura,"Oh, shit. Yeah.",1
Tom_Segura,We could go do that,1
Tom_Segura,Let's go get it.,1
Tom_Segura,"There's a .357 and a shotgun on my bed. Anybody comes in here, blast ’em.",1
Tom_Segura,Can we get a description before we agree to terms?,1
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",0
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.9
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid",0.9
Tom_Segura_2,"I did it... I did it at the hotel earlier. I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.91
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid",0.91
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.92
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",0.92
Tom_Segura_2,"I did it... I did it at the hotel earlier. I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.93
Tom_Segura_2,"There’s ""Hold Open,"" and ""Close."" And you can watch people walk up and be like, ""Mm-mm."" -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, ""Fuck!"" You get nervous energy, like you’re a kid",0.93
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.94
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid.",0.94
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.95
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!",0.95
Tom_Segura_2,"I was trying to figure out, “Why does this feel so good?” I think it’s a taste of power.",0.96
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid.",0.96
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.97
Tom_Segura_2,"I was trying to figure out, “Why does this feel so good?” I think it’s a taste of power. Like most of us, we have no power in our everyday lives. But if you’re alone in an elevator, -you are lord of the elevator shaft. You get to decide, like a king with his drawbridge.",0.97
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.98
Tom_Segura_2,"There's ""Hold Open,"" and ""Close."" And you can watch people walk up and be like, ""Mm-mm."" -And you hit that. And then you see it close, and you're like… Sometimes, a second later it opens, and you're like, ""Fuck",0.98
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.99
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid.",0.99
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",1
Tom_Segura_2,"I was trying to figure out, “Why does this feel so good?” I think it’s a taste of power. Like most of us, we have no power in our everyday lives. But if you’re alone in an elevator, -you are lord of the elevator shaft. You get to decide, like a king with his drawbridge.",1
